LABEL,POSITION_T,Mean ch1
ID12754,130.0,638.7142857142857
ID13779,130.0,796.4761904761905
ID10020,130.0,429.7142857142857
ID14684,130.0,453.6666666666667
ID11046,130.0,528.0952380952381
ID11895,130.0,367.9047619047619
ID12757,131.0,640.7619047619048
ID13781,131.0,777.0952380952381
ID10023,131.0,436.6666666666667
ID14687,131.0,452.4761904761905
ID11048,131.0,519.2380952380952
ID11897,131.0,366.04761904761904
ID12760,132.0,634.7619047619048
ID13783,132.0,788.3809523809524
ID10026,132.0,420.04761904761904
ID14690,132.0,461.6666666666667
ID11050,132.0,517.6666666666666
ID11899,132.0,374.0
ID12763,133.0,633.4761904761905
ID13785,133.0,798.5714285714286
ID10029,133.0,418.04761904761904
ID14693,133.0,451.3809523809524
ID11052,133.0,517.0952380952381
ID11901,133.0,399.57142857142856
ID12766,134.0,632.7142857142857
ID13787,134.0,766.1428571428571
ID10032,134.0,435.04761904761904
ID14696,134.0,518.4285714285714
ID11054,134.0,516.3809523809524
ID11903,134.0,411.42857142857144
ID12769,135.0,638.4285714285714
ID13789,135.0,786.1428571428571
ID10035,135.0,427.14285714285717
ID14699,135.0,475.7142857142857
ID11056,135.0,522.0952380952381
ID11905,135.0,415.4761904761905
ID12772,136.0,648.6666666666666
ID13791,136.0,779.0952380952381
ID10038,136.0,437.6666666666667
ID14702,136.0,469.2857142857143
ID11058,136.0,511.4761904761905
ID11907,136.0,408.95238095238096
ID12775,137.0,631.2857142857143
ID13793,137.0,778.6190476190476
ID10041,137.0,427.42857142857144
ID14705,137.0,458.6190476190476
ID11060,137.0,529.952380952381
ID11909,137.0,409.95238095238096
ID12778,138.0,632.952380952381
ID13795,138.0,818.8571428571429
ID10044,138.0,424.2857142857143
ID14708,138.0,537.8095238095239
ID11062,138.0,506.1904761904762
ID11911,138.0,415.42857142857144
ID12781,139.0,641.952380952381
ID13797,139.0,788.8571428571429
ID10047,139.0,436.4761904761905
ID14711,139.0,513.7619047619048
ID11064,139.0,514.5714285714286
ID11913,139.0,430.7142857142857
ID12784,140.0,655.047619047619
ID13799,140.0,785.8095238095239
ID10050,140.0,411.8095238095238
ID14714,140.0,514.0952380952381
ID11066,140.0,509.4761904761905
ID11915,140.0,414.14285714285717
ID12787,141.0,648.9047619047619
ID13801,141.0,789.952380952381
ID10053,141.0,436.04761904761904
ID14717,141.0,513.4285714285714
ID11068,141.0,504.76190476190476
ID11917,141.0,363.57142857142856
ID12790,142.0,644.8095238095239
ID13803,142.0,841.8095238095239
ID10056,142.0,425.7142857142857
ID14720,142.0,515.5714285714286
ID11070,142.0,509.42857142857144
ID11919,142.0,363.4761904761905
ID12793,143.0,664.4761904761905
ID13805,143.0,833.7619047619048
ID10059,143.0,436.95238095238096
ID14723,143.0,448.95238095238096
ID11072,143.0,522.047619047619
ID11921,143.0,387.76190476190476
ID12796,144.0,652.8571428571429
ID13807,144.0,841.0952380952381
ID10062,144.0,453.14285714285717
ID14726,144.0,501.14285714285717
ID11074,144.0,515.9047619047619
ID11923,144.0,395.3333333333333
ID12443,145.0,421.1904761904762
ID12799,145.0,650.3333333333334
ID13809,145.0,836.0952380952381
ID10065,145.0,443.4761904761905
ID14729,145.0,506.04761904761904
ID11076,145.0,507.8095238095238
ID12802,146.0,652.3809523809524
ID13811,146.0,833.7619047619048
ID10068,146.0,447.04761904761904
ID14732,146.0,443.4761904761905
ID11078,146.0,508.42857142857144
ID11925,146.0,389.2857142857143
ID12805,147.0,646.047619047619
ID13813,147.0,834.5714285714286
ID10071,147.0,399.2857142857143
ID14735,147.0,510.3809523809524
ID11080,147.0,506.4761904761905
ID11927,147.0,401.3333333333333
ID12808,148.0,655.047619047619
ID13815,148.0,840.4285714285714
ID10074,148.0,414.3333333333333
ID14738,148.0,508.85714285714283
ID11082,148.0,528.8571428571429
ID11929,148.0,397.7142857142857
ID12811,149.0,661.5238095238095
ID13817,149.0,834.4761904761905
ID10077,149.0,445.23809523809524
ID14741,149.0,463.0
ID11084,149.0,543.4761904761905
ID11931,149.0,414.6666666666667
ID12814,150.0,659.0952380952381
ID13819,150.0,835.0
ID10080,150.0,430.3809523809524
ID14744,150.0,523.2380952380952
ID11086,150.0,546.0
ID11933,150.0,406.2857142857143
ID12817,151.0,637.2857142857143
ID13821,151.0,849.0952380952381
ID10083,151.0,426.9047619047619
ID14747,151.0,476.23809523809524
ID11088,151.0,547.5714285714286
ID11935,151.0,404.04761904761904
ID12820,152.0,638.2857142857143
ID13823,152.0,821.3809523809524
ID10086,152.0,419.04761904761904
ID14750,152.0,539.3333333333334
ID11090,152.0,547.2380952380952
ID11937,152.0,418.3809523809524
ID12823,153.0,671.3809523809524
ID13825,153.0,850.7619047619048
ID10089,153.0,439.0952380952381
ID14753,153.0,528.4285714285714
ID11092,153.0,552.5238095238095
ID11939,153.0,415.8095238095238
ID12826,154.0,668.5714285714286
ID13827,154.0,825.952380952381
ID10092,154.0,446.4761904761905
ID14756,154.0,474.0
ID11094,154.0,552.3809523809524
ID11941,154.0,419.0
ID12829,155.0,597.047619047619
ID13829,155.0,717.8571428571429
ID10095,155.0,397.4761904761905
ID14759,155.0,487.76190476190476
ID11096,155.0,461.8095238095238
ID11943,155.0,398.85714285714283
ID12832,156.0,607.1904761904761
ID13831,156.0,731.0952380952381
ID10098,156.0,409.23809523809524
ID14763,156.0,499.85714285714283
ID11098,156.0,487.42857142857144
ID11945,156.0,377.4761904761905
ID12835,157.0,627.4285714285714
ID13833,157.0,750.4761904761905
ID10101,157.0,401.6190476190476
ID14766,157.0,503.85714285714283
ID11100,157.0,483.6666666666667
ID11947,157.0,385.0
ID12838,158.0,619.7619047619048
ID13835,158.0,794.5714285714286
ID10104,158.0,421.9047619047619
ID14769,158.0,500.23809523809524
ID11102,158.0,488.9047619047619
ID11949,158.0,395.04761904761904
ID12841,159.0,622.0952380952381
ID13837,159.0,777.2380952380952
ID10107,159.0,421.8095238095238
ID14772,159.0,522.952380952381
ID11104,159.0,498.7142857142857
ID11951,159.0,390.14285714285717
ID12844,160.0,642.3809523809524
ID13839,160.0,769.9047619047619
ID10110,160.0,417.42857142857144
ID14775,160.0,524.4285714285714
ID11106,160.0,493.9047619047619
ID11953,160.0,386.57142857142856
ID12847,161.0,643.7142857142857
ID13841,161.0,779.8095238095239
ID10113,161.0,403.2857142857143
ID14778,161.0,527.4761904761905
ID11108,161.0,486.8095238095238
ID11955,161.0,399.8095238095238
ID12850,162.0,657.3333333333334
ID13843,162.0,780.7619047619048
ID10116,162.0,427.7142857142857
ID14781,162.0,532.0952380952381
ID11110,162.0,501.42857142857144
ID11957,162.0,390.5238095238095
ID12853,163.0,659.1904761904761
ID13845,163.0,771.952380952381
ID10119,163.0,435.6190476190476
ID14784,163.0,529.4285714285714
ID11112,163.0,525.0
ID11959,163.0,392.2857142857143
ID12856,164.0,660.2380952380952
ID13847,164.0,778.2380952380952
ID10122,164.0,425.85714285714283
ID14787,164.0,470.04761904761904
ID11114,164.0,516.8571428571429
ID11961,164.0,392.6190476190476
ID12859,165.0,636.1428571428571
ID13849,165.0,777.0
ID10125,165.0,431.8095238095238
ID14790,165.0,463.76190476190476
ID11116,165.0,514.047619047619
ID11963,165.0,407.9047619047619
ID12862,166.0,637.047619047619
ID13851,166.0,770.9047619047619
ID10128,166.0,403.23809523809524
ID14793,166.0,469.42857142857144
ID11118,166.0,510.0952380952381
ID11965,166.0,414.6666666666667
ID12865,167.0,633.8095238095239
ID13853,167.0,762.2380952380952
ID10131,167.0,410.2857142857143
ID14796,167.0,462.1904761904762
ID11120,167.0,522.047619047619
ID11967,167.0,402.3809523809524
ID12868,168.0,638.1904761904761
ID13855,168.0,773.5238095238095
ID10134,168.0,428.14285714285717
ID14799,168.0,472.8095238095238
ID11122,168.0,529.0952380952381
ID11969,168.0,392.5238095238095
ID12871,169.0,636.0
ID13857,169.0,826.047619047619
ID10137,169.0,429.1904761904762
ID14802,169.0,499.76190476190476
ID11124,169.0,510.42857142857144
ID11971,169.0,397.9047619047619
ID12874,170.0,660.3333333333334
ID13859,170.0,798.7619047619048
ID10140,170.0,427.0952380952381
ID14805,170.0,485.0952380952381
ID11126,170.0,513.7142857142857
ID11973,170.0,403.7142857142857
ID12877,171.0,636.047619047619
ID13861,171.0,769.6666666666666
ID10143,171.0,452.4761904761905
ID14808,171.0,472.42857142857144
ID11128,171.0,526.5238095238095
ID11975,171.0,413.23809523809524
ID12880,172.0,665.4285714285714
ID13863,172.0,774.6190476190476
ID10146,172.0,417.95238095238096
ID14811,172.0,456.23809523809524
ID11130,172.0,520.6666666666666
ID11977,172.0,388.5238095238095
ID12883,173.0,642.7142857142857
ID13865,173.0,787.0952380952381
ID10149,173.0,416.6190476190476
ID14814,173.0,476.57142857142856
ID11132,173.0,504.95238095238096
ID11981,173.0,405.42857142857144
ID12886,174.0,640.9047619047619
ID13867,174.0,775.3809523809524
ID10152,174.0,418.3333333333333
ID14817,174.0,461.0
ID11134,174.0,493.3333333333333
ID11984,174.0,383.95238095238096
ID12889,175.0,639.8095238095239
ID13869,175.0,769.6190476190476
ID10155,175.0,434.57142857142856
ID14820,175.0,450.8095238095238
ID11136,175.0,473.04761904761904
ID11988,175.0,390.14285714285717
ID12892,176.0,607.047619047619
ID13871,176.0,779.4285714285714
ID10158,176.0,428.2857142857143
ID14823,176.0,455.1904761904762
ID11138,176.0,491.4761904761905
ID11990,176.0,378.76190476190476
ID12895,177.0,619.5238095238095
ID13873,177.0,772.4761904761905
ID10161,177.0,414.6666666666667
ID14826,177.0,510.04761904761904
ID11140,177.0,497.57142857142856
ID11992,177.0,385.0952380952381
ID12898,178.0,606.2857142857143
ID13875,178.0,764.6190476190476
ID10164,178.0,409.3809523809524
ID14829,178.0,490.95238095238096
ID11142,178.0,475.3809523809524
ID11994,178.0,370.0
ID12901,179.0,605.047619047619
ID13877,179.0,786.3333333333334
ID10167,179.0,407.5238095238095
ID14832,179.0,487.95238095238096
ID11144,179.0,481.04761904761904
ID11996,179.0,372.0952380952381
ID12904,180.0,591.5238095238095
ID13879,180.0,771.4761904761905
ID10170,180.0,410.9047619047619
ID14835,180.0,488.7142857142857
ID11146,180.0,486.3809523809524
ID11998,180.0,377.6190476190476
ID12907,181.0,597.2857142857143
ID13881,181.0,721.7619047619048
ID10173,181.0,394.6190476190476
ID14838,181.0,489.6666666666667
ID11148,181.0,475.0952380952381
ID12000,181.0,373.76190476190476
ID12910,182.0,598.2857142857143
ID13883,182.0,734.0952380952381
ID10176,182.0,399.3809523809524
ID14841,182.0,482.3333333333333
ID11150,182.0,478.6666666666667
ID12002,182.0,326.0952380952381
ID12913,183.0,599.0952380952381
ID13885,183.0,713.1904761904761
ID10179,183.0,386.7142857142857
ID14844,183.0,483.8095238095238
ID11152,183.0,468.76190476190476
ID12004,183.0,340.0
ID12916,184.0,672.4761904761905
ID13887,184.0,841.7142857142857
ID10182,184.0,427.8095238095238
ID14847,184.0,460.23809523809524
ID11155,184.0,533.4285714285714
ID12006,184.0,353.8095238095238
ID12919,185.0,666.0
ID13889,185.0,817.0952380952381
ID10185,185.0,455.3809523809524
ID14850,185.0,519.5714285714286
ID11157,185.0,541.4285714285714
ID12008,185.0,410.57142857142856
ID12922,186.0,655.1428571428571
ID13891,186.0,823.5714285714286
ID10188,186.0,442.1904761904762
ID14853,186.0,529.5238095238095
ID11159,186.0,546.5238095238095
ID12010,186.0,411.6190476190476
ID12925,187.0,658.7619047619048
ID13893,187.0,806.3809523809524
ID10191,187.0,436.7142857142857
ID14856,187.0,461.0952380952381
ID11161,187.0,552.9047619047619
ID12012,187.0,420.95238095238096
ID12928,188.0,649.5714285714286
ID13895,188.0,813.2857142857143
ID10194,188.0,434.3809523809524
ID14859,188.0,454.9047619047619
ID11163,188.0,535.4285714285714
ID12014,188.0,422.85714285714283
ID12931,189.0,643.3333333333334
ID13897,189.0,804.047619047619
ID10197,189.0,437.4761904761905
ID14862,189.0,529.8095238095239
ID11165,189.0,550.047619047619
ID12016,189.0,425.0952380952381
ID12934,190.0,661.3333333333334
ID13899,190.0,798.6190476190476
ID10200,190.0,451.85714285714283
ID14865,190.0,453.14285714285717
ID11167,190.0,540.8095238095239
ID12018,190.0,413.4761904761905
ID12937,191.0,659.0
ID13901,191.0,818.0952380952381
ID10203,191.0,451.0952380952381
ID14868,191.0,459.85714285714283
ID11169,191.0,541.2380952380952
ID12020,191.0,420.85714285714283
ID12940,192.0,660.5238095238095
ID13903,192.0,785.1428571428571
ID10206,192.0,437.42857142857144
ID14871,192.0,477.57142857142856
ID11171,192.0,542.0952380952381
ID12022,192.0,427.4761904761905
ID12943,193.0,663.047619047619
ID13905,193.0,802.2380952380952
ID10209,193.0,447.14285714285717
ID14874,193.0,472.57142857142856
ID11173,193.0,546.8571428571429
ID12024,193.0,378.0952380952381
ID12946,194.0,661.5238095238095
ID13907,194.0,794.6190476190476
ID10212,194.0,446.1904761904762
ID14877,194.0,537.952380952381
ID11175,194.0,533.3809523809524
ID12026,194.0,383.95238095238096
ID12949,195.0,655.047619047619
ID13909,195.0,807.4761904761905
ID10215,195.0,432.1904761904762
ID14880,195.0,473.04761904761904
ID11177,195.0,525.7142857142857
ID12028,195.0,355.4761904761905
ID12952,196.0,646.0
ID13911,196.0,801.047619047619
ID10218,196.0,427.9047619047619
ID14883,196.0,506.3809523809524
ID11179,196.0,522.0952380952381
ID12030,196.0,348.3809523809524
ID12955,197.0,654.0952380952381
ID13913,197.0,799.5714285714286
ID10221,197.0,447.6190476190476
ID14886,197.0,497.76190476190476
ID11181,197.0,517.047619047619
ID12032,197.0,346.95238095238096
ID12958,198.0,650.2380952380952
ID13915,198.0,805.9047619047619
ID10224,198.0,436.1904761904762
ID14889,198.0,477.76190476190476
ID11183,198.0,502.3809523809524
ID12034,198.0,338.2857142857143
ID12961,199.0,641.3809523809524
ID13917,199.0,821.047619047619
ID10227,199.0,435.5238095238095
ID14892,199.0,493.8095238095238
ID11185,199.0,512.9047619047619
ID12036,199.0,347.9047619047619
ID12964,200.0,629.047619047619
ID13919,200.0,814.5238095238095
ID10230,200.0,425.4761904761905
ID14895,200.0,492.76190476190476
ID11187,200.0,505.95238095238096
ID12038,200.0,342.14285714285717
ID12967,201.0,640.4761904761905
ID13921,201.0,807.3333333333334
ID10233,201.0,427.7142857142857
ID14898,201.0,479.3333333333333
ID11189,201.0,500.85714285714283
ID12040,201.0,339.0952380952381
ID12970,202.0,639.0
ID13923,202.0,821.2857142857143
ID10236,202.0,437.1904761904762
ID14901,202.0,477.23809523809524
ID11191,202.0,510.4761904761905
ID12042,202.0,398.3809523809524
ID12973,203.0,639.9047619047619
ID13925,203.0,810.6190476190476
ID10239,203.0,426.42857142857144
ID14904,203.0,462.95238095238096
ID11193,203.0,515.5238095238095
ID12044,203.0,401.2857142857143
ID12976,204.0,637.2380952380952
ID13927,204.0,797.6190476190476
ID10242,204.0,427.23809523809524
ID14907,204.0,466.95238095238096
ID11195,204.0,503.0
ID12046,204.0,405.2857142857143
ID12979,205.0,646.5238095238095
ID13929,205.0,816.047619047619
ID10245,205.0,430.4761904761905
ID14910,205.0,480.0
ID11197,205.0,515.2380952380952
ID12048,205.0,395.85714285714283
ID12982,206.0,636.952380952381
ID13931,206.0,819.5238095238095
ID10248,206.0,430.0952380952381
ID14913,206.0,480.57142857142856
ID11199,206.0,500.57142857142856
ID12050,206.0,408.0
ID12985,207.0,628.9047619047619
ID13933,207.0,812.7142857142857
ID10251,207.0,431.4761904761905
ID14916,207.0,472.0952380952381
ID11201,207.0,498.95238095238096
ID12052,207.0,398.6666666666667
ID12988,208.0,643.0
ID13935,208.0,805.3809523809524
ID10254,208.0,418.5238095238095
ID14919,208.0,465.0
ID11203,208.0,509.9047619047619
ID12054,208.0,408.57142857142856
ID12991,209.0,633.1904761904761
ID13937,209.0,803.3333333333334
ID10257,209.0,423.85714285714283
ID14922,209.0,474.9047619047619
ID11205,209.0,508.8095238095238
ID12056,209.0,417.85714285714283
ID12994,210.0,614.952380952381
ID13939,210.0,801.4285714285714
ID10260,210.0,431.4761904761905
ID14925,210.0,494.8095238095238
ID11207,210.0,496.42857142857144
ID12058,210.0,407.0952380952381
ID12997,211.0,649.0952380952381
ID13941,211.0,813.6666666666666
ID10263,211.0,431.85714285714283
ID14928,211.0,479.57142857142856
ID11209,211.0,515.2380952380952
ID12060,211.0,416.6190476190476
ID13000,212.0,651.047619047619
ID13943,212.0,817.047619047619
ID10266,212.0,420.5238095238095
ID14931,212.0,480.57142857142856
ID11211,212.0,508.14285714285717
ID12062,212.0,415.85714285714283
ID13003,213.0,646.952380952381
ID13945,213.0,817.9047619047619
ID10269,213.0,432.6190476190476
ID14934,213.0,472.14285714285717
ID11213,213.0,516.0952380952381
ID12064,213.0,415.4761904761905
ID13006,214.0,643.5238095238095
ID13947,214.0,814.8095238095239
ID10272,214.0,437.23809523809524
ID14937,214.0,469.5238095238095
ID11215,214.0,513.1428571428571
ID12066,214.0,416.8095238095238
ID13009,215.0,626.1428571428571
ID13949,215.0,787.6666666666666
ID10275,215.0,424.23809523809524
ID14940,215.0,480.4761904761905
ID11217,215.0,500.42857142857144
ID12068,215.0,410.57142857142856
ID13012,216.0,631.2857142857143
ID13951,216.0,800.3809523809524
ID10278,216.0,420.95238095238096
ID14943,216.0,495.85714285714283
ID11219,216.0,519.1428571428571
ID12072,216.0,415.85714285714283
ID13015,217.0,633.7142857142857
ID13953,217.0,797.3333333333334
ID10281,217.0,427.7142857142857
ID14946,217.0,475.4761904761905
ID11221,217.0,499.7142857142857
ID12070,217.0,411.3809523809524
ID13018,218.0,641.5714285714286
ID13955,218.0,809.2380952380952
ID10284,218.0,413.8095238095238
ID14949,218.0,479.0
ID11223,218.0,513.047619047619
ID12074,218.0,423.1904761904762
ID13021,219.0,644.3333333333334
ID13957,219.0,814.4285714285714
ID10287,219.0,424.6666666666667
ID14952,219.0,475.0952380952381
ID11225,219.0,504.42857142857144
ID12076,219.0,425.23809523809524
ID13024,220.0,616.7142857142857
ID13959,220.0,739.3809523809524
ID10290,220.0,432.6666666666667
ID14955,220.0,461.2857142857143
ID11227,220.0,500.3809523809524
ID12078,220.0,423.14285714285717
ID13027,221.0,643.1904761904761
ID13961,221.0,747.2380952380952
ID10293,221.0,414.0952380952381
ID14958,221.0,468.0952380952381
ID11229,221.0,500.57142857142856
ID12080,221.0,408.57142857142856
ID13030,222.0,628.7142857142857
ID13963,222.0,744.047619047619
ID10296,222.0,420.1904761904762
ID14961,222.0,455.6666666666667
ID11231,222.0,493.14285714285717
ID12082,222.0,411.0952380952381
ID13033,223.0,650.3809523809524
ID13965,223.0,733.0952380952381
ID10299,223.0,417.7142857142857
ID14964,223.0,454.6666666666667
ID11233,223.0,509.9047619047619
ID12084,223.0,413.76190476190476
ID13036,224.0,648.0
ID13967,224.0,741.9047619047619
ID10302,224.0,418.3333333333333
ID14967,224.0,463.23809523809524
ID11235,224.0,491.0
ID12086,224.0,418.14285714285717
ID13039,225.0,644.4761904761905
ID13969,225.0,749.8095238095239
ID10305,225.0,419.8095238095238
ID14970,225.0,498.95238095238096
ID11237,225.0,499.6190476190476
ID12088,225.0,422.5238095238095
ID13042,226.0,623.8571428571429
ID13971,226.0,747.1428571428571
ID10308,226.0,430.4761904761905
ID14973,226.0,472.9047619047619
ID11239,226.0,497.8095238095238
ID12090,226.0,417.76190476190476
ID13045,227.0,643.952380952381
ID13973,227.0,762.5714285714286
ID10311,227.0,419.1904761904762
ID14976,227.0,511.42857142857144
ID11241,227.0,493.3809523809524
ID12092,227.0,419.57142857142856
ID13048,228.0,627.3333333333334
ID13975,228.0,742.9047619047619
ID10314,228.0,417.6190476190476
ID14980,228.0,468.14285714285717
ID11243,228.0,497.3809523809524
ID12094,228.0,420.5238095238095
ID13051,229.0,637.0
ID13977,229.0,730.2380952380952
ID10317,229.0,416.76190476190476
ID14983,229.0,463.3809523809524
ID11245,229.0,502.8095238095238
ID12096,229.0,427.76190476190476
ID13054,230.0,631.8095238095239
ID13979,230.0,713.9047619047619
ID10320,230.0,431.95238095238096
ID14986,230.0,447.04761904761904
ID11247,230.0,493.0952380952381
ID12102,230.0,412.57142857142856
ID13057,231.0,632.6666666666666
ID13981,231.0,778.5238095238095
ID10323,231.0,423.5238095238095
ID14989,231.0,456.42857142857144
ID11249,231.0,501.0952380952381
ID12100,231.0,410.9047619047619
ID13060,232.0,617.4285714285714
ID13983,232.0,829.0
ID10326,232.0,435.04761904761904
ID14992,232.0,466.23809523809524
ID11251,232.0,495.8095238095238
ID12104,232.0,369.6190476190476
ID13063,233.0,621.8095238095239
ID13985,233.0,825.0
ID10329,233.0,417.23809523809524
ID14995,233.0,485.6666666666667
ID11253,233.0,509.04761904761904
ID12106,233.0,358.0952380952381
ID13066,234.0,633.047619047619
ID13987,234.0,812.5714285714286
ID10332,234.0,419.6666666666667
ID14998,234.0,472.76190476190476
ID11255,234.0,511.04761904761904
ID12108,234.0,354.4761904761905
ID13069,235.0,618.8571428571429
ID13989,235.0,807.2380952380952
ID10335,235.0,412.04761904761904
ID15001,235.0,465.85714285714283
ID11257,235.0,516.0
ID12110,235.0,361.9047619047619
ID13072,236.0,617.952380952381
ID13991,236.0,804.2857142857143
ID10338,236.0,421.04761904761904
ID15004,236.0,472.4761904761905
ID11259,236.0,513.9047619047619
ID12112,236.0,364.3809523809524
ID13075,237.0,610.9047619047619
ID13993,237.0,828.5238095238095
ID10341,237.0,422.85714285714283
ID15007,237.0,474.4761904761905
ID11261,237.0,505.3333333333333
ID12114,237.0,369.42857142857144
ID13078,238.0,640.8095238095239
ID13995,238.0,805.3333333333334
ID10344,238.0,418.95238095238096
ID15010,238.0,484.1904761904762
ID11263,238.0,504.95238095238096
ID12116,238.0,364.85714285714283
ID13081,239.0,650.6190476190476
ID13997,239.0,825.5714285714286
ID10347,239.0,414.6666666666667
ID15013,239.0,414.7142857142857
ID11265,239.0,499.0952380952381
ID12118,239.0,364.57142857142856
ID13084,240.0,652.7619047619048
ID13999,240.0,800.2380952380952
ID10350,240.0,430.3333333333333
ID15016,240.0,486.0
ID11267,240.0,501.0
ID12120,240.0,358.3333333333333
ID13087,241.0,650.3333333333334
ID14001,241.0,813.1428571428571
ID10353,241.0,432.57142857142856
ID15019,241.0,477.6190476190476
ID11269,241.0,487.9047619047619
ID12122,241.0,354.14285714285717
ID13090,242.0,651.3333333333334
ID14003,242.0,798.2857142857143
ID10356,242.0,422.4761904761905
ID15022,242.0,507.57142857142856
ID11271,242.0,495.6666666666667
ID12124,242.0,370.04761904761904
ID13093,243.0,662.2857142857143
ID14005,243.0,825.7142857142857
ID10359,243.0,418.57142857142856
ID15025,243.0,525.4285714285714
ID11273,243.0,499.9047619047619
ID12126,243.0,355.14285714285717
ID13096,244.0,657.8571428571429
ID14007,244.0,785.2857142857143
ID10362,244.0,427.76190476190476
ID15028,244.0,503.14285714285717
ID11275,244.0,501.04761904761904
ID12128,244.0,427.0
ID13099,245.0,647.8095238095239
ID14009,245.0,793.3333333333334
ID10365,245.0,435.9047619047619
ID15031,245.0,515.6666666666666
ID11277,245.0,498.8095238095238
ID12130,245.0,427.7142857142857
ID13102,246.0,657.0952380952381
ID14011,246.0,785.6666666666666
ID10368,246.0,437.2857142857143
ID15034,246.0,524.4761904761905
ID11279,246.0,510.6666666666667
ID12132,246.0,423.6190476190476
ID13105,247.0,644.047619047619
ID14013,247.0,790.8571428571429
ID10371,247.0,448.5238095238095
ID15037,247.0,516.4285714285714
ID11281,247.0,507.95238095238096
ID12134,247.0,419.04761904761904
ID13108,248.0,648.4285714285714
ID14015,248.0,790.6190476190476
ID10374,248.0,412.57142857142856
ID15040,248.0,460.4761904761905
ID11283,248.0,510.2857142857143
ID12136,248.0,420.0952380952381
ID13111,249.0,647.1904761904761
ID14017,249.0,779.8571428571429
ID10377,249.0,451.42857142857144
ID15043,249.0,516.3333333333334
ID11285,249.0,511.5238095238095
ID12138,249.0,415.42857142857144
ID13114,250.0,647.4761904761905
ID14019,250.0,786.047619047619
ID10380,250.0,444.76190476190476
ID15046,250.0,520.9047619047619
ID11287,250.0,507.0
ID12140,250.0,421.0
ID13117,251.0,668.4761904761905
ID14021,251.0,777.2380952380952
ID10383,251.0,410.57142857142856
ID15049,251.0,460.85714285714283
ID11289,251.0,503.2857142857143
ID12145,251.0,396.95238095238096
ID13120,252.0,653.4285714285714
ID14023,252.0,783.2380952380952
ID10386,252.0,445.8095238095238
ID15052,252.0,455.7142857142857
ID11291,252.0,503.6190476190476
ID12147,252.0,396.3333333333333
ID13123,253.0,664.0
ID14025,253.0,788.8095238095239
ID10389,253.0,419.3333333333333
ID15055,253.0,512.1904761904761
ID11293,253.0,501.6190476190476
ID12149,253.0,410.3333333333333
ID13126,254.0,640.7619047619048
ID14027,254.0,786.0952380952381
ID10392,254.0,422.2857142857143
ID15058,254.0,439.7142857142857
ID11295,254.0,501.42857142857144
ID12151,254.0,407.04761904761904
ID13129,255.0,653.0952380952381
ID14029,255.0,781.2380952380952
ID10395,255.0,437.5238095238095
ID15061,255.0,450.85714285714283
ID11297,255.0,515.3809523809524
ID12153,255.0,394.3333333333333
ID13132,256.0,642.1904761904761
ID14031,256.0,789.7619047619048
